Name,Medium,Type,Product Name,Username,Manufacturer,Model,Year,Original Price,Serial,Floppy Drive,Optical Drive,Hard Disk Drive,RAM,CPU,External Connections,Internal Connections,Operating System,Compatible Peripherals,Accession Number,Date Tested,Donor,Notes
litl webbook,Hardware,Portable Computer ,litl webbook,litl,litl LLC,litl webbook,2009,399,8R9A0152110004FS9A001AA,N/A,N/A,N/A,1GB DDR2,1.86GHz Intel AtomTM Z540 Processor (512KB L2 Cache),"1x HDMI, 1x USB 2.0, 1x audio out jack, 1x AC adapter",N/A,litl OS,N/A,2014.1.119,,Chris Moody,
